,ethena-usde_SUSDE_Ethereum,aave-v3_PT-SUSDE-31JUL2025_Ethereum,aave-v3_USDT_Ethereum,aave-v3_PT-EUSDE-14AUG2025_Ethereum,morpho-blue_SPARKUSDC_Base,aave-v3_USDC_Ethereum,fluid-lending_USDC_Ethereum,aave-v3_SUSDE_Ethereum,morpho-blue_USUALUSDC+_Ethereum,aave-v3_USDE_Ethereum,fluid-lending_USDT_Ethereum,morpho-blue_STEAKUSDC_Ethereum,morpho-blue_SPDAI_Ethereum,aave-v3_PT-USDE-31JUL2025_Ethereum,morpho-blue_REUSDC_Ethereum,morpho-blue_PT-USDS-14AUG2025_Ethereum,morpho-blue_BBQUSDC_Ethereum,morpho-blue_SYRUPUSDC_Ethereum,aave-v3_USDS_Ethereum,morpho-blue_PT-SYRUPUSDC-28AUG2025_Ethereum,morpho-blue_GTUSDCCORE_Ethereum,morpho-blue_STEAKUSDT_Ethereum,aave-v3_USDC_Arbitrum,aave-v3_USDC_Avalanche,morpho-blue_GTUSDC_Ethereum,morpho-blue_HUSDC_Ethereum,morpho-blue_PT-SUSDE-31JUL2025_Ethereum,morpho-blue_SMUSDC_Base,morpho-blue_GTUSDCF_Ethereum,morpho-blue_CSUSDC_Ethereum,aave-v3_DAI_Ethereum,fluid-lending_USDC_Arbitrum,morpho-blue_MWUSDC_Base,fluid-lending_SUSDE_Ethereum,morpho-blue_HYPERUSDC_Ethereum,aave-v3_USDT_Avalanche,fluid-lending_SUSDS_Ethereum,aave-v3_PT-EUSDE-29MAY2025_Ethereum,aave-v3_USDC_Base,morpho-blue_VBSHUSDC_Ethereum,fluid-lending_USDC_Polygon,aave-v2_USDC_Ethereum,fluid-lending_USDC_Base,fluid-lending_USDT_Polygon,aave-v3_USDT_Polygon,aave-v3_USDC_Polygon,morpho-blue_SUSDE_Ethereum,morpho-blue_GTUSDT_Ethereum,morpho-blue_RESOLVUSDC_Ethereum,morpho-blue_FUSDC_Ethereum,morpho-blue_GTEUSDC_Ethereum,morpho-blue_SBMORPHOUSDC_Ethereum,aave-v3_USDTB_Ethereum,euler-v2_USDC_Ethereum,morpho-blue_APRUSDC_Ethereum,aave-v2_DAI_Ethereum,euler-v2_USDC_Avalanche,morpho-blue_EUSDE_Ethereum,morpho-blue_GTDAICORE_Ethereum,aave-v2_USDT_Ethereum,morpho-blue_GTUSDCC_Base,morpho-blue_FXUSDC_Ethereum,morpho-blue_BBQUSDT_Ethereum,euler-v2_EUSDE_Ethereum,morpho-blue_PT-USDE-31JUL2025_Ethereum,morpho-blue_GTUSDCP_Base,morpho-blue_USDE_Ethereum,morpho-blue_HYUSDC_Ethereum,morpho-blue_STEAKUSDC_Base,euler-v2_USDT_Avalanche,morpho-blue_GTMSUSDC_Ethereum,aave-v2_USDC.E_Avalanche,morpho-blue_STEAKUSDCLEVEL_Ethereum,morpho-blue_COUSDC_Base,morpho-blue_APRUSDE_Ethereum,morpho-blue_VBGTUSDT_Ethereum,morpho-blue_MC-USDCP_Ethereum,morpho-blue_RE7USDC_Base,euler-v2_USDC_Base,morpho-blue_IMF-USDS_Ethereum,aave-v3_DAI.E_Avalanche,aave-v2_USDC_Polygon,aave-v3_DAI_Polygon,euler-v2_USDT_Ethereum,aave-v2_DAI_Polygon,morpho-blue_BBQDAI_Ethereum,morpho-blue_HUSDT_Ethereum,morpho-blue_CUSDOUSDC_Ethereum,morpho-blue_MIDASUSDC_Ethereum,morpho-blue_RE7USDCC_Ethereum,morpho-blue_PT-SUSDE-27MAR2025_Ethereum,morpho-blue_USDC_Ethereum,morpho-blue_SUSDS_Ethereum,morpho-blue_EXMUSDC_Base,aave-v3_DAI_Arbitrum,aave-v2_USDT_Polygon,morpho-blue_UUSDC_Base,fluid-lending_SUSDS_Arbitrum,morpho-blue_HYPERUSDT_Ethereum,morpho-blue_9SUSDC11CORE_Ethereum,fluid-lending_SUSDS_Base,morpho-blue_SAFE-STEAKUSDT_Ethereum,aave-v3_SDAI_Ethereum,morpho-blue_APRUSDC_Base,morpho-blue_PT-SUSDE-29MAY2025_Ethereum,aave-v2_USDT.E_Avalanche,morpho-blue_BBUSDT_Ethereum,morpho-aave_USDC_Ethereum,morpho-blue_STEAKSUSDS_Base,morpho-blue_PT-EUSDE-29MAY2025_Ethereum,morpho-blue_GTAUSDC_Ethereum,morpho-blue_USDCRWA_Ethereum,morpho-blue_OHMSUSDS_Ethereum,morpho-blue_RE7USDT_Ethereum,morpho-blue_SAFE-STEAKUSDC_Ethereum,morpho-blue_STEAKUSDTLITE_Ethereum,morpho-blue_STEAKUSDCRWA_Base,morpho-blue_9SUSDCCORE_Ethereum,aave-v2_DAI.E_Avalanche,morpho-blue_PRUDENTUSDC_Base,euler-v2_SUSDS_Ethereum,morpho-blue_MC.EUSDC_Ethereum,morpho-blue_SAMM-USDC-CUSDO_Base,morpho-blue_YMVOG-DAI_Ethereum,morpho-blue_SAFE-STEAKUSDC_Base,morpho-blue_STKCVXCRVUSDCWBTCWETH-MORPHO_Ethereum,morpho-blue_YMVOG-USDC_Base,euler-v2_USDE_Ethereum,morpho-blue_STKCVXCRVUSDETHCRV-MORPHO_Ethereum,morpho-blue_STKCVXCRVCRVUSDTBTCWSTETH-MORPHO_Ethereum,morpho-blue_PT-SUSDE-27FEB2025_Ethereum,morpho-blue_BBQUSDC_Base,morpho-blue_BBUSDC_Ethereum,morpho-blue_GTSUSDSC_Base,morpho-blue_RE7USDCP_Ethereum,aave-v3_EUSDE_Ethereum,morpho-blue_HDAI_Ethereum,morpho-blue_INDEUSDC_Base,euler-v2_SUSDE_Ethereum,morpho-blue_DUPLICATEDKEY.USDC_Ethereum,morpho-blue_STEAKUSDCRWA_Ethereum,euler-v2_SDAI_Ethereum,morpho-blue_PYTHUSDC_Base,morpho-blue_MJUSDC_Base,morpho-aave_USDT_Ethereum,morpho-compound_USDT_Ethereum,euler-v2_USDS_Base,morpho-blue_USDC_Base,morpho-blue_IONICUSDC_Base,morpho-blue_AUSDC_Base,morpho-blue_SDAI_Ethereum,morpho-blue_CERESUSDE_Ethereum,morpho-blue_STKCVXCRVUSDTWBTCWETH-MORPHO_Ethereum,morpho-blue_PT-EUSDE-14AUG2025_Ethereum,morpho-blue_ELIXIRUSDC_Ethereum,morpho-compound_USDC_Ethereum,morpho-compound_DAI_Ethereum,morpho-blue_GTUSDCF_Base,morpho-blue_USDCDOJO_Ethereum,morpho-blue_LUMENUSDC_Base,morpho-blue_GTUSDTC_Ethereum
2024-08-21,4.90775,0.0,3.74783,0.0,0.0,0.0,0.0,0.0,10.14442,3.06764,10.32036,3.8531,6.40972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.30477,4.43174,3.17247,4.25153,3.57037,0.0,0.0,0.0,0.0,0.0,3.75367,0.0,1.54516,0.0,0.0,3.40155,0.0,0.0,4.67983,0.0,0.0,4.73601,0.0,0.0,4.23935,3.03941,0.9248,4.08141,0.0,0.0,4.94709,0.0,0.0,0.0,0.0,1.54399,0.0,0.0,3.19274,3.58826,1.11222,1.76492,0.0,0.0,0.0,0.83904,9.76374,0.0,1.56887,0.0,0.0,0.69341,0.0,0.0,0.0,0.0,0.0,2.5726,0.0,0.0,3.42181,0.00074,2.96022,0.0,0.00057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03475,0.00995,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.16905,3.01986,10.0837,0.0,0.0,0.0,10.23842,0.0,2.37279,0.0,0.0,0.0,0.0,1.4539,0.0,0.0,0.0,0.0,0.0,0.0,3.36053,0.0,0.0,0.0,3.09531,0.0,0.0,3.41151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03956,4.08902,0.0,1.64127,0.0,0.0,0.0,0.0,2.60885,0.0,0.0,2.07025,2.40913,0.0,0.0,0.0,0.0
2024-08-22,4.91791,0.0,3.77427,0.0,0.0,0.0,0.0,0.0,9.68158,1.81847,9.9606,4.08967,6.41217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.18904,4.39309,3.20998,4.18505,3.94059,0.0,0.0,0.0,0.0,0.0,3.73565,0.0,1.55501,0.0,0.0,3.56453,0.0,0.0,4.75495,0.0,0.0,4.71889,0.0,0.0,4.10609,2.80031,0.89723,4.04743,0.0,0.0,2.67651,0.0,0.0,0.0,0.0,1.54289,0.0,0.0,3.10965,3.77962,1.31731,1.09184,0.0,0.0,0.0,1.06045,7.47806,0.0,1.32326,0.0,0.0,0.66574,0.0,0.0,0.0,0.0,0.0,1.63731,0.0,0.0,3.40731,0.00083,3.0415,0.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12943,0.0118,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.24814,3.01533,10.02171,0.0,0.0,0.0,5.79895,0.0,2.53627,0.0,0.0,0.0,0.0,1.4539,0.0,0.0,0.0,0.0,0.0,0.0,3.34725,0.0,0.0,2.83944,3.08302,0.0,0.0,3.84729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04691,0.0,9.64497,4.12472,0.0,0.53101,0.0,0.0,0.30737,0.0,2.59857,0.0,0.0,2.08923,2.41197,0.0,0.0,0.0,0.0
2024-08-23,4.72109,0.0,3.83598,0.0,0.0,0.0,0.0,0.0,8.70728,1.36219,9.86091,4.169,6.55404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01576,4.32075,3.29477,4.00035,3.87773,0.0,0.0,0.0,0.0,0.0,3.87414,0.0,1.48721,0.0,0.0,4.48473,0.0,0.0,4.62626,0.0,0.0,4.21497,0.0,0.0,4.03712,2.7269,0.87176,3.98544,0.0,0.0,2.89261,0.0,0.0,0.0,0.0,1.68684,0.0,0.0,3.05585,2.41084,1.86951,1.16783,0.0,0.0,0.0,0.0,9.35876,0.0,1.39197,0.0,0.0,0.62442,0.0,0.0,0.0,0.0,0.0,1.95332,0.0,0.0,3.37623,0.00071,3.04281,0.0,0.00061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83906,0.01458,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.51771,2.95594,8.91282,0.0,0.0,0.0,0.48672,0.0,2.73721,0.0,0.0,0.0,0.0,1.25726,0.0,0.0,0.0,0.0,0.0,0.0,3.68865,0.0,0.0,3.14256,3.40013,0.0,0.0,3.71584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05033,0.0,6.07404,4.12368,0.0,2.01231,0.0,0.0,2.46661,0.0,2.86423,0.0,0.0,2.11915,2.36178,0.0,0.0,0.0,0.0
2024-08-24,4.73402,0.0,3.90391,0.0,0.0,0.0,0.0,0.0,8.11131,1.84092,10.06386,4.64701,5.88682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.18853,4.68287,3.2824,3.62974,4.39258,0.0,0.0,0.0,0.0,0.0,3.90426,0.0,1.16878,0.0,0.0,4.66151,0.0,0.0,4.42368,0.0,0.0,4.2319,0.0,0.0,4.11106,2.73935,0.84756,4.70349,0.0,0.0,19.41087,0.0,0.0,0.0,0.0,1.75688,0.0,0.0,3.00189,3.93904,3.07906,11.30287,0.0,0.0,0.0,2.87599,9.3519,0.0,3.65756,0.0,0.0,0.64507,0.0,0.0,0.0,0.0,0.0,2.64831,0.0,0.0,3.38296,0.0007,3.02071,0.0,0.00064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43677,0.01242,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.48366,3.32084,8.95626,0.0,0.0,0.0,8.70014,0.0,2.69154,0.0,0.0,0.0,0.0,1.25575,0.0,0.0,0.0,0.0,0.0,0.0,3.71819,0.0,0.0,3.14403,3.40391,0.0,0.0,4.22026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06216,0.0,10.06735,4.1299,0.0,0.00824,0.0,0.0,1.056,0.0,2.94912,0.0,0.0,2.12074,2.47892,0.0,0.0,0.0,0.0
2024-08-25,4.76097,0.0,4.10105,0.0,0.0,0.0,0.0,0.0,8.32785,1.87452,10.08245,4.27206,5.78482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94778,5.76011,3.31196,3.88705,4.04773,0.0,0.0,0.0,0.0,0.0,4.01964,0.0,1.033,0.0,0.0,4.25772,0.0,0.0,4.61699,0.0,0.0,4.09184,0.0,0.0,4.19567,2.85959,0.82531,5.62819,0.0,0.0,20.08192,0.0,0.0,0.0,0.0,2.97063,0.0,0.0,2.9495,3.60818,1.71205,11.50154,0.0,0.0,0.0,1.45436,9.34506,0.0,1.89279,0.0,0.0,0.65462,0.0,0.0,0.0,0.0,0.0,4.16027,0.0,0.0,3.38557,0.00069,3.08294,0.0,0.00065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.99865,0.01285,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.4743,3.7528,8.64567,0.0,0.0,0.0,8.83026,0.0,2.86007,0.0,0.0,0.0,0.0,1.25587,0.0,0.0,0.0,0.0,0.0,0.0,3.7182,0.0,0.0,3.14407,2.69185,0.0,0.0,2.11363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0585,0.0,9.19309,4.1425,0.0,0.00725,0.0,0.0,1.51843,0.0,2.94915,0.0,0.0,2.12387,2.48493,0.0,0.0,0.0,0.0
2024-08-26,4.77246,0.0,4.11255,0.0,0.0,0.0,0.0,0.0,7.54714,1.41605,9.62161,4.43936,6.94166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37691,4.61887,2.8991,4.35181,4.16575,0.0,0.0,0.0,0.0,0.0,4.0235,0.0,1.04775,0.0,0.0,3.45331,0.0,0.0,4.39238,0.0,0.0,3.92576,0.0,0.0,4.4837,2.69817,0.79778,4.27236,0.0,0.0,18.32113,0.0,0.0,0.0,0.0,1.65677,0.0,0.0,2.89873,3.73389,2.13742,11.53058,0.0,0.0,0.0,1.83797,19.67513,0.0,2.12099,0.0,0.0,0.61707,0.0,0.0,0.0,0.0,0.0,6.93998,0.0,0.0,3.38578,0.00078,2.93239,0.0,0.00058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.66473,0.01361,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.59611,2.9129,8.28297,0.0,0.0,0.0,7.29893,0.0,3.8828,0.0,0.0,0.0,0.0,1.26037,0.0,0.0,0.0,0.0,0.0,0.0,17.96789,0.0,0.0,3.1441,2.65913,0.0,0.0,4.97496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07892,0.0,9.52636,4.20673,0.0,0.0063,0.0,0.0,2.19305,0.0,14.05614,0.0,0.0,2.12512,2.48454,0.0,0.0,0.0,0.0
2024-08-27,4.76651,0.0,3.94036,0.0,0.0,0.0,0.0,0.0,7.61295,0.74676,9.78954,4.1212,6.60097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.68839,4.69927,3.49737,4.47621,3.86526,0.0,0.0,0.0,0.0,0.0,4.1833,0.0,1.21453,0.0,0.0,3.17175,0.0,0.0,4.49519,0.0,0.0,3.288,0.0,0.0,4.45916,3.00093,0.5141,4.3458,0.0,0.0,19.32928,0.0,0.0,0.0,0.0,2.7651,0.0,0.0,3.95773,3.1558,5.18661,10.60291,0.0,0.0,0.0,2.06707,9.6955,0.0,5.40055,0.0,0.0,0.65421,0.0,0.0,0.0,0.0,0.0,7.48048,0.0,0.0,3.381,0.00085,2.96627,0.0,0.00064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93877,0.00783,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.27458,3.15239,6.89445,0.0,0.0,0.0,7.53162,0.0,3.77562,0.0,0.0,0.56926,0.0,1.26188,0.0,0.0,0.0,0.0,0.0,0.0,2.84112,0.0,0.0,2.25792,2.3753,0.0,0.0,2.35503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.00879,4.2242,0.0,0.00547,0.0,0.0,1.33695,0.0,2.96856,0.0,0.0,2.11726,2.70061,0.0,0.0,0.0,0.0
2024-08-28,4.77465,0.0,3.88254,0.0,0.0,0.0,0.0,0.0,7.62248,1.60507,9.7785,4.87363,6.28082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7771,4.72392,3.36438,4.44943,4.57768,0.0,0.0,0.0,0.0,0.0,4.14646,0.0,0.89086,0.0,0.0,3.33358,0.0,0.0,4.50938,0.0,0.0,1.83588,0.0,0.0,4.18438,3.09063,0.49742,4.59035,0.0,0.0,15.02961,0.0,0.0,0.0,0.0,1.48863,0.0,0.0,3.94073,3.24791,2.72855,11.86086,0.0,0.0,0.0,2.88094,9.69511,0.0,3.03355,0.0,0.0,0.6477,0.0,0.0,0.0,0.0,0.0,8.15554,0.0,0.0,3.38057,0.00083,3.07536,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05988,0.01338,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.31424,3.28355,3.79407,0.0,0.0,0.0,8.07792,0.0,3.95032,0.0,0.0,13.39525,0.0,1.26085,0.0,0.0,0.0,0.0,0.0,0.0,2.87629,0.0,0.0,2.23204,2.33596,0.0,0.0,3.90804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.24946,4.22717,0.0,0.00498,0.0,0.0,2.89829,0.0,3.03879,0.0,0.0,2.11299,2.19984,0.0,0.0,0.0,0.0
2024-08-29,4.53937,0.0,3.87769,0.0,0.0,0.0,0.0,0.0,8.12093,1.73349,9.7106,4.23568,5.92041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.162,4.66643,3.71312,3.93551,3.96963,0.0,0.0,0.0,0.0,0.0,4.24659,0.0,1.49683,0.0,0.0,3.49847,0.0,0.0,3.94758,0.0,0.0,1.75289,0.0,0.0,4.21988,3.12783,0.44558,4.54887,0.0,0.0,15.01588,0.0,0.0,0.0,0.0,1.61346,0.0,0.0,3.92327,2.40566,3.10587,11.78646,0.0,0.0,0.0,3.73238,9.69499,0.0,3.15515,0.0,0.0,0.65156,0.0,0.0,0.0,0.0,0.0,8.3685,0.0,0.0,3.38072,0.00079,3.15253,0.0,0.00069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18089,0.01068,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.29737,3.25146,3.62044,0.0,0.0,0.0,8.53342,0.0,3.91699,0.0,0.0,9.85812,0.0,1.25329,0.0,0.0,0.0,0.0,0.0,0.0,3.47883,0.0,0.0,2.68222,2.8243,0.0,0.0,3.79126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06241,4.17143,0.0,0.00441,0.0,0.0,2.59966,0.0,3.05461,0.0,0.0,2.15933,1.96016,0.0,0.0,0.0,0.0
2024-08-30,4.71722,0.0,3.72433,0.0,0.0,0.0,0.0,0.0,7.35467,2.68381,9.76823,3.82924,6.29904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07016,4.68669,3.66643,4.56259,3.52497,0.0,0.0,0.0,0.0,0.0,4.20322,0.0,1.5669,0.0,0.0,3.46029,0.0,0.0,4.41156,0.0,0.0,2.79306,0.0,0.0,4.2374,3.02821,0.43104,4.59145,0.0,0.0,15.00839,0.0,0.0,0.0,0.0,2.04479,0.0,0.0,3.85205,2.48616,1.90948,11.63545,0.0,0.0,0.0,2.58538,9.69487,0.0,1.59663,0.0,0.0,0.64246,0.0,0.0,0.0,0.0,0.0,6.20479,0.0,0.0,3.34693,0.00086,4.28545,0.0,0.00066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83306,0.00999,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.28105,3.27393,5.82326,0.0,0.0,0.0,8.04753,0.0,3.7712,0.0,0.0,9.89311,0.0,1.25477,0.0,0.0,0.0,0.0,0.0,0.0,3.7568,0.0,0.0,2.89469,3.04838,0.0,0.0,3.07013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29564,4.18062,0.0,0.00066,0.0,0.0,2.58546,0.0,3.15193,0.0,0.0,2.15394,1.96525,0.0,0.0,0.0,0.0
2024-08-31,4.71892,0.0,3.67922,0.0,0.0,0.0,0.0,0.0,6.48072,2.36209,9.71865,4.0311,6.12178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13379,4.66182,3.62849,4.54609,3.79507,0.0,0.0,0.0,0.0,0.0,4.19787,0.0,1.37433,0.0,0.0,3.54616,0.0,0.0,4.29737,0.0,0.0,2.13669,0.0,0.0,4.22999,3.02188,0.4177,4.56944,0.0,0.0,14.97038,0.0,0.0,0.0,0.0,2.27644,0.0,0.0,3.8351,1.96717,2.91779,11.68288,0.0,0.0,0.0,3.78879,9.69476,0.0,1.72735,0.0,0.0,0.64287,0.0,0.0,0.0,0.0,0.0,5.50016,0.0,0.0,3.34821,0.00089,4.23497,0.0,0.00061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86414,0.01201,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.28062,3.23326,4.42661,0.0,0.0,0.0,7.81216,0.0,3.86554,0.0,0.0,10.02772,0.0,1.25474,0.0,0.0,0.0,0.0,0.0,0.0,3.75389,0.0,0.0,2.89248,3.00197,0.0,0.0,3.24957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95735,4.18036,0.0,0.00062,0.0,0.0,2.6523,0.0,3.14952,0.0,0.0,2.1549,1.96543,0.0,0.0,0.0,0.0
2024-09-01,4.73734,0.0,3.75192,0.0,0.0,0.0,0.0,0.0,6.74454,2.35088,9.59402,3.17011,6.17876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69936,4.65649,3.67327,4.4927,3.0193,0.0,0.0,0.0,0.0,0.0,4.14128,0.0,0.60699,0.0,0.0,3.56493,0.0,0.0,3.86391,0.0,0.0,1.89459,0.0,0.0,4.07097,3.03871,0.474,4.57848,0.0,0.0,13.69201,0.0,0.0,0.0,0.0,2.33868,0.0,0.0,3.81828,2.06125,3.60964,11.39577,0.0,0.0,0.0,3.74914,9.69464,0.0,3.59387,0.0,0.0,0.64429,0.0,0.0,0.0,0.0,0.0,2.79804,0.0,0.0,3.34036,0.00092,4.31089,0.0,0.00061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8701,0.01078,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.27834,3.22866,3.91589,0.0,0.0,0.0,0.64233,0.0,3.82539,0.0,0.0,10.56247,0.0,1.25484,0.0,0.0,0.0,0.0,0.0,0.0,3.75107,0.0,0.0,2.89035,2.99823,0.0,0.0,2.74952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19893,4.16258,0.0,0.00049,0.0,0.0,3.40505,0.0,3.1472,0.0,0.0,2.15461,2.26479,0.0,0.0,0.0,0.0
2024-09-02,4.77886,0.0,3.71567,0.0,0.0,0.0,0.0,0.0,7.00262,1.73088,9.74781,3.47257,6.50365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7725,4.7428,3.70991,4.49461,3.2456,0.0,0.0,0.0,0.0,0.0,4.17828,0.0,0.72096,0.0,0.0,3.58069,0.0,0.0,3.35329,0.0,0.0,7.00175,0.0,0.0,4.02134,3.0402,0.75891,4.66465,0.0,0.0,13.36026,0.0,0.0,0.0,0.0,2.4965,0.0,0.0,3.80158,2.55334,2.46647,11.1333,0.0,0.0,0.0,2.03748,9.67372,0.0,1.71077,0.0,0.0,0.64076,0.0,0.0,0.0,0.0,0.0,5.50696,0.0,0.0,3.34272,0.00094,4.33923,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25862,0.01004,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.25922,4.18967,15.29282,0.0,0.0,0.0,7.85624,0.0,3.82535,0.0,0.0,10.59858,0.0,1.26615,0.0,0.0,0.0,0.0,0.0,0.0,3.74816,0.0,0.0,2.88815,2.99437,0.0,0.0,2.73653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,6.48461,3.92317,0.0,0.00046,0.0,0.0,3.45241,0.0,5.21443,0.0,0.0,2.15195,1.9837,0.0,0.0,0.0,0.0
2024-09-03,4.80115,0.0,3.55673,0.0,0.0,0.0,0.0,0.0,6.04009,1.85541,9.64306,5.39463,6.01339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0004,4.71485,3.62727,4.52758,5.26501,0.0,0.0,0.0,0.0,0.0,4.11139,0.0,0.66384,0.0,0.0,3.52167,0.0,0.0,3.81605,0.0,0.0,4.3088,0.0,0.0,3.08751,3.08652,0.92692,4.66128,0.0,0.0,13.28329,0.0,0.0,0.0,0.0,2.02134,0.0,0.0,3.73395,2.72145,2.44921,9.67558,0.0,0.0,0.0,2.11624,9.67274,0.0,1.65338,0.0,0.0,0.63743,0.0,0.0,0.0,0.0,0.0,5.34783,0.0,0.0,3.36681,0.00094,4.3007,0.0,0.00063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30248,0.00828,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.25027,4.23046,9.18043,0.0,0.0,0.0,7.59937,0.0,3.73221,0.0,0.0,9.58382,0.0,1.262,0.0,0.0,0.0,0.0,0.0,0.0,3.73619,0.0,0.0,2.87849,3.02043,0.0,0.0,4.28145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00372,0.0,6.92227,3.93227,0.0,0.00036,0.0,0.0,3.38371,0.0,3.25723,0.0,0.0,2.12288,2.57499,0.0,0.0,0.0,0.0
2024-09-04,4.74763,0.0,3.54896,0.0,0.0,0.0,0.0,0.0,5.72148,1.46083,8.9911,4.93259,7.66241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.50697,6.12225,3.64554,4.26662,4.8119,0.0,0.0,0.0,0.0,0.0,3.92974,0.0,1.48767,0.0,0.0,3.59174,0.0,0.0,3.5182,0.0,0.0,4.81139,0.0,0.0,3.21384,2.6652,0.9227,5.85842,0.0,0.0,13.77985,0.0,0.0,0.0,0.0,1.88922,0.0,0.0,3.71815,2.33772,4.99654,0.85611,0.0,0.0,0.0,5.1881,9.61229,0.0,4.64245,0.0,0.0,0.65598,0.0,0.0,0.0,0.0,0.0,6.14613,0.0,0.0,3.36782,0.00058,4.27154,0.0,0.00066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23297,0.00712,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.18328,4.77887,10.29619,0.0,0.0,0.0,7.79756,0.0,3.73033,0.0,0.0,9.69483,0.0,1.25975,0.0,0.0,0.0,0.0,0.0,0.0,3.74195,0.0,0.0,2.88349,3.02594,0.0,0.0,4.07365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,5.92493,4.01542,0.0,0.00035,0.0,0.0,3.49583,0.0,3.26363,0.0,0.0,2.1193,2.82194,0.0,0.0,0.0,0.0
